N,LoadCase,E_true,E_model,Q111_true,Q112_true,Q221_true,Q222_true,Q121_true,Q122_true,Q111_model,Q112_model,Q221_model,Q222_model,Q121_model,Q122_model
3,NC_k0012,0.384791708274444,0.382325235970449,-5.5652963696193,-0.506287087110199,-1.43760513203321,2.98894809699131,-1.52165547535968,2.54486765358011,-4.09590539299303,-2.50040855183306,0.838488054658555,2.0784377356088,-0.977048090012319,0.0549060286821045
3,NC_k0013,0.623182979478412,0.616989279678061,2.1148710977382,1.83581303018428,-2.0743238237977,5.5216563294077,-3.0646684836024,-1.15504760918836,1.34060141285309,-0.731525783754802,-3.93350800592542,2.71232734759936,-1.25849088093529,-1.60224219718168
3,NC_k0014,0.7362905533604,0.758110780983833,-0.689270089026889,-1.7507062208374,0.552545781755299,2.48456325017328,-2.0896499275586,1.34811122273861,0.583687057118917,-4.29785777702375,1.8713480230689,0.757428973046184,-2.74810912398178,2.00301808990426
3,NC_k0015,0.514436074073015,0.510663758292034,4.3644797961425,-2.7592346198612,0.238056511097202,-0.90142594795754,1.10941857767491,-2.81532190038,1.76753625914385,-2.71568487384008,-2.54407470987451,0.381155081965192,0.0825253928066083,-2.20283183315089
3,NC_k0016,0.383446856905676,0.367810934008185,-6.1805194604393,-1.2712714507444,-1.82934280360025,-1.95837835463095,0.000712803922080063,3.7384757581974,-3.10584115840724,-1.62300097574598,1.13412278319545,-2.44100064888779,-1.90842116562008,1.63275781328895
3,NC_k0017,0.37756599662369,0.358974226923708,-2.46874223770686,-1.74122186247339,-1.8093156078062,-4.988607520055,3.7844831511807,0.582278454624517,-2.22411017167808,1.21106561016967,-1.66822315614444,-1.37261103347468,2.65817942326671,-1.32069851719938
3,NC_k0018,0.626231042013458,0.651357510707264,-0.330287726627478,4.2661815302961,0.3470552879017,3.48475537609161,-1.17681531414094,0.19986108359126,0.12915698017115,4.47411878061711,0.957662836960853,2.79532533668855,2.21791074643646,0.647670507249776
3,NC_k0019,0.39229596589379,0.347965671747135,7.365689566874,0.0305646912154991,3.6087754366934,-1.03870163424468,1.19092689429247,-4.521324513845,3.42564000426748,1.29780429399028,0.352857396375593,0.224242999130683,1.5366878949786,-1.56527468092109
3,NC_k0020,0.374755699252199,0.359076663176508,0.52265359078639,-1.1604886911597,1.1481518317638,-7.0479046518454,3.4088808067594,-0.67856310540266,-0.172471312237058,2.04578772460373,0.728474138472873,-4.67977287706255,0.877877627830698,-0.369045638459201
3,NC_k0021,0.297130961594475,0.289874755516466,-5.5665023643464,2.7622087121927,-1.17126471055833,2.50217044556147,-1.48783961332164,2.24218902692457,-4.23737843501965,1.99741001950001,0.979729437875321,1.13425127057628,0.139769732058161,-0.169373045604572
3,NC_k0022,0.388029791464228,0.354065275160647,3.42815360716488,1.98593452890808,1.45538095363804,5.9438433547836,-4.1870908883991,-1.33506804500589,2.47703414591306,-1.35417784211292,0.471501087094762,1.98105308239814,-2.71492535699113,0.431572996722259
3,NC_k0023,0.62685966394137,0.645050187713622,1.70231955319199,-1.350922612264,4.0113173688814,-0.188445192950375,-0.35979622244179,-0.913076615968588,0.481141622277118,-2.01170735640591,4.40348866874174,-0.348644898513598,-1.15001347226317,1.08292600514296
3,NC_k0024,0.370321567021557,0.379033156399606,3.22310097666764,-0.672748568792731,-1.42859797428761,-1.45180775214785,1.47381647860367,-1.22057018444531,2.92694463291262,0.603882509835054,-3.25312276345076,-0.0496949514757674,1.34592139021701,-0.508042147876811
3,NC_k0025,0.394309871461891,0.36562879070694,-5.2203376379757,0.348759040455199,-4.3089679117263,3.00675513592073,-1.67196758061958,3.3731016520613,-2.05144004507016,-1.37390954171792,-2.3876534607119,1.60345922134651,-0.962697793043286,0.690897016126256
3,NC_k0026,0.240410314505085,0.239397077070659,0.94582961896307,0.697705369405901,0.136713123087208,5.9418627157111,-2.36966084819381,-0.53799323478545,0.371282403232551,-1.67441410181382,-0.136807275285061,4.71604468522731,0.101583865294517,-0.264780202790221
3,NC_k0027,0.569094785188482,0.580419021579141,2.49360434792811,-4.378804413589,0.2843271502066,-4.2202843861661,1.72409671303026,-1.15778743390944,1.46922493880037,-3.99665735894569,-1.12913609874496,-3.0319975421291,-1.73408169979328,-0.585305780734103
3,NC_k0028,0.458372209445386,0.452737318226069,-3.7540101610707,-2.1713636659119,0.148703590767198,-2.03508745774353,1.76606278956645,2.7401342262515,-1.26653354026694,-1.15635144155891,2.98474560086036,0.249413401491739,1.18032952573791,2.5646767976517
3,NC_k0029,0.338039811106557,0.363017530760321,0.737285555567572,0.8718782670922,1.3173503359203,-1.07152925072781,0.21623292763777,0.925456909370951,2.3780087616952,1.74116601758941,2.49307334540178,-1.02187252446377,0.300191148104762,2.95191529909017
3,NC_k0030,0.490752315519843,0.504962003887963,1.97114259545291,2.1619164218214,-1.31536241180761,0.55097227348889,-0.89423439257698,-1.6286545737839,0.604487441025367,2.01670293922632,-3.44396215816518,-1.04876050989108,-0.618408760029657,-2.19690484276693
3,NC_k0031,0.502654383683316,0.520651613265381,0.95718535814766,-0.4461832222837,-0.623871374747399,2.79718923285842,-1.72120002790917,-1.6945542315305,-1.31562377784337,-2.57824885249444,-2.43780938517453,1.17503442555598,-1.71137645553121,-2.98425414771085
3,NC_k0032,0.424513744332551,0.417353604010322,5.2071662074775,3.3637696415106,1.20377797572592,3.26188191937932,-1.66860233356778,-2.49278197354005,3.67892585242348,2.97917242153545,-0.884284408911057,1.67438127462418,0.664000679808304,-0.242746692708116
3,NC_k0033,0.526435096017803,0.538323639347906,0.21688919063914,-2.9947166653973,2.1960999130426,-4.9842431186238,1.98212500315665,0.72977070052862,1.05150128155905,-1.68221447370306,3.35576795366544,-3.46591715107122,-0.869215105871496,2.32372732526631
3,NC_k0034,0.446183541855582,0.417937630874479,1.32563978823428,-3.02759032043438,-0.964546067264003,-7.6167359844401,4.0902881439556,-0.7228073011895,0.965442839475052,0.165636581462495,-2.26874849945063,-4.50873732009523,0.817502278574085,-0.866799076690167
3,NC_k0035,0.516679583598811,0.514436719615601,-1.74888117574504,1.59232165657363,1.7458444661166,3.4236459889107,-2.9677830502471,1.22417576809375,-0.944403933200328,-0.687160561253455,3.53417243071413,0.562282871013145,-2.25982540569706,1.69247266230418
