Case,LoadCase,strain0,StepTime,ALLSE,RF_LEFT_x,RF_LEFT_y,RF_RIGHT_x,RF_RIGHT_y,RF_BOTTOM_x,RF_BOTTOM_y,RF_TOP_x,RF_TOP_y,Volume,nBndNodes,Savg_11,Savg_22,Savg_33,Savg_12,Eavg_11,Eavg_22,Eavg_33,Eavg_12,Uavg_1,Uavg_2,Fbar_11,Fbar_12,Fbar_21,Fbar_22,G111,G112,G121,G122,G211,G212,G221,G222,Fbar_11_int,Fbar_12_int,Fbar_21_int,Fbar_22_int,G111_int,G112_int,G121_int,G122_int,G211_int,G212_int,G221_int,G222_int,Q111,Q112,Q121,Q122,Q211,Q212,Q221,Q222,fitResidMax,c1_fit,c2_fit,ALLSE_std,HillResid,QSymResid,ForceBalanceResid,KubcErrF,KubcErrG,EnergyConsistencyResid
39,NC_k0038,0.01,1,0.0725626046413074,15.1248501289835,0.900288903460622,15.1248652403143,0.900275832120132,-15.8502709017416,0.254308776645592,-15.8502588660452,0.254299375741063,1,400,2.0681156440161e-14,-1.08684762578637e-14,2.58851925109725e-15,-1.26927412807606e-14,5.65563237137206e-19,-4.445665658554e-19,0,-6.59028856091411e-19,-0.0010055956616121,0.00128562805625895,1,-1.0868612708656e-19,1.89430663740796e-19,1,-0.00447054075050219,-0.00322081580792181,-0.00322081580792181,-0.0124565213817698,0.0122190735985311,0.00371546962431562,0.00371546962431562,0.00716695275968236,1,-2.16840434497101e-19,0,1,-0.00447136322608707,-0.0032214599710834,-0.0032214599710834,-0.0124565452592916,0.0122193056431481,0.00371621271824048,0.00371621271824049,0.00716769001638326,1.91106782860187,-10.697972868613,2.71137686595123,-4.268044691045,2.71137686595123,-4.268044691045,13.4716180652399,1.0400878508202,1.73472347597681e-18,-1.63521289288295e-19,-3.59603140444165e-19,0,71.797503931848,7.23777371779105e-14,2.71104038726858e-12,1.89430663740796e-19,5.20417042793042e-18,3.1556681290708e-14
40,NC_k0039,0.01,1,0.460980572097958,-52.3314806643642,41.2411536322748,-52.3314918009246,41.2411631613436,51.1092268508629,-43.4399236020676,51.1092249234235,-43.4399209808242,1,400,1.73719545693007e-13,1.04011227798975e-13,8.72100725569171e-14,6.7798414452036e-15,3.06403580757402e-18,1.01247568720981e-18,0,3.90521066173022e-19,-0.000947345353935894,-0.000997005574236442,1,-3.15385666600091e-19,3.73570618111975e-20,1,-0.00936196115721762,-0.0143750446473943,-0.0143750446473943,-0.00123606231006256,0.00591636410265959,0.00222737079348689,0.00222737079348689,-0.00801369950739952,1,0,-5.42101086242752e-20,1,-0.00936181981286194,-0.0143779196563238,-0.0143779196563238,-0.00123673355559159,0.00591561516609396,0.00222781626764559,0.00222781626764559,-0.00801305543760414,-9.83633318767004,-52.7733881682588,2.04384676462935,5.86498732913966,2.04384676462935,5.86498732913966,4.08465948862375,-9.1880345283786,1.73472347597681e-18,1.54601996854207e-18,-5.01540821914584e-19,0,13.5614099907632,2.07996353487291e-14,1.3866756187109e-12,3.15385666600091e-19,8.67361737988404e-18,2.66127580307247e-14
41,NC_k0040,0.01,1,0.527305677710913,16.394600918087,-24.9822065935879,16.3945868685412,-24.9821945104515,-16.8976217947876,23.0053791836902,-16.8976283318796,23.0053850375068,1,400,1.33634856652742e-13,1.81564398932244e-13,1.05099728386215e-13,5.22860834489824e-14,1.70019364848639e-18,3.21254450602935e-18,0,2.55232202831402e-18,8.33762793544639e-05,-0.00143516520231905,1,-1.41449231514174e-19,-3.82040538173204e-19,1,0.00239448904696963,-0.0107100934987805,-0.0107100934987805,0.004598707994702,-0.00943143305055485,-0.0118532853785697,-0.0118532853785697,-0.00538144038133594,1,1.0842021724855e-19,0,1,0.00239477408784307,-0.0107122355174802,-0.0107122355174802,0.00459877261368066,-0.00943160087275719,-0.0118556560356454,-0.0118556560356454,-0.0053820132028052,2.31621266816791,-36.048471283453,-8.57528587810824,-3.95065355972071,-8.57528587810824,-3.95065355972071,-39.920171729581,2.15223909880141,1.73472347597681e-18,8.00185015786682e-19,2.49876314937585e-19,0,15.0472353395006,1.81521855238192e-14,6.12182141667692e-13,3.82040538173204e-19,6.07153216591882e-18,4.00038125124125e-15
42,NC_k0041,0.01,1,0.29400652304313,-37.188720815,15.1682840366199,-37.1887175073333,15.1682811722235,36.9749717612807,-14.9577265898735,36.9749746129319,-14.9577287823498,1,400,-7.90643592263329e-14,1.88356275021562e-14,-2.0990442695276e-14,2.88939878967387e-14,-2.08812150343906e-18,1.10695294805316e-18,0,1.43963837297709e-18,0.000570946252179332,-0.000161356676341082,1,2.18160989180317e-19,-2.34348753845413e-19,1,0.000693404154477524,0.00813472975173025,0.00813472975173025,0.0151266557406844,-0.00346283095456102,-0.00928959031609184,-0.00928959031609184,-0.00249839192021467,1,0,1.0842021724855e-19,1,0.000694521318554213,0.0081363566976806,0.0081363566976806,0.0151263295796025,-0.00346293176318117,-0.00929144823415506,-0.00929144823415506,-0.00249858917273825,-6.42436757213451,27.1283067079891,3.0119243863938,5.72986877749778,3.0119243863938,5.72986877749778,-34.2806853666534,-2.32779247102084,1.73472347597681e-18,2.75889114154954e-19,7.08526744305908e-19,0,9.50196368822336,1.48225056307688e-14,1.15994716037835e-12,2.34348753845413e-19,3.46944695195361e-18,3.58737575777927e-15
43,NC_k0042,0.01,1,0.564234387915341,44.7975118193929,22.2027280337143,44.7974980759771,22.2027400309983,-42.2946257873117,-21.838756088476,-42.2946440168812,-21.8387430201648,1,400,-1.01828701720708e-13,-1.82701943851615e-13,-9.92840719162199e-14,-7.44496695195829e-14,-9.33125905408819e-19,-3.70776761259749e-18,0,-3.73249700419038e-18,0.0013009118592142,-3.59504022774577e-05,1,1.60241683935825e-19,2.5133305562334e-19,1,0.00978896359714778,0.00931601071912623,0.00931601071912623,-0.00341841517630104,-0.0020515195720058,0.0139864037805132,0.0139864037805132,-0.00242370592098119,1,-1.6940658945086e-20,0,1,0.00978846249191963,0.00931787392127005,0.00931787392127006,-0.00341759554365185,-0.00205165006196057,0.0139892010612693,0.0139892010612693,-0.00242379919230107,9.67852721228161,30.8191459373264,4.53243481461567,-1.54625269324231,4.53243481461567,-1.54625269324231,51.6151684380793,-3.34978455120602,1.30104260698261e-18,-1.01177879451074e-18,-1.94404223080578e-19,0,9.17736338129804,8.97599386131318e-15,3.18546371619755e-13,2.5133305562334e-19,3.90312782094782e-18,3.93532563205537e-15
44,NC_k0043,0.01,1,0.0514626042524924,-2.03183615728734,15.2183747096992,-2.031859898334,15.2183952205975,2.74676540953737,-17.358213003706,2.74674817904877,-17.3581992754657,1,400,1.11952547926508e-14,-1.52753244081483e-15,2.13939145145649e-15,-4.73416878615796e-16,2.92239601692534e-19,-1.92236774357324e-19,0,-2.94492841681129e-20,0.000678237011262407,-0.00199117354976999,1,1.03646994989362e-20,5.25784897416163e-20,1,0.00349834465260774,0.00105725274737618,0.00105725274737618,0.00567869514329041,-0.0143226463588292,0.000335182333641108,0.000335182333641108,-0.0122125213151273,1,0,0,1,0.00349868309612717,0.00105746419792565,0.00105746419792565,0.00567881555176078,-0.0143232042317689,0.000335249370107836,0.000335249370107836,-0.0122132902005713,0.276675516293014,1.90539035301505,-2.19168374826349,2.04618889906234,-2.19168374826349,2.04618889906234,1.25320815332243,-4.76099008113513,4.33680868994202e-19,1.62728820484084e-20,-4.32923125921191e-19,0,174.480403455422,8.24565594167036e-14,2.04492393639899e-12,5.25784897416163e-20,1.73472347597681e-18,1.37125883984619e-13
45,NC_k0044,0.01,1,0.490528336464824,-26.6230334210659,-3.8373604550733,-26.6230163909883,-3.83737527972077,24.2257707288409,3.92659015923861,24.2257905352732,3.92657569197746,1,400,8.90437897027585e-14,1.8403247675769e-13,8.96920610872317e-14,6.48789832621843e-14,5.17808446013295e-19,3.67472009276477e-18,0,3.26264849009291e-18,-0.00132740440831559,0.000506983881943972,1,-1.57003165392188e-19,-2.71887088838364e-19,1,-0.00851380873607495,-0.00787971180468842,-0.00787971180468842,0.000459257358681305,0.00778578210790152,-0.0138707345613709,-0.0138707345613709,0.00349265014786155,1,0,-2.16840434497101e-19,1,-0.00851356144655465,-0.00788128774704936,-0.00788128774704936,0.000458607341592134,0.00778584941210992,-0.0138735087082831,-0.0138735087082831,0.00349314676526595,-6.53786987224171,-26.8299029618691,-0.44601688328626,-1.25120702190501,-0.44601688328626,-1.25120702190501,-50.0759307047059,0.735895294586462,2.60208521396521e-18,3.57772467895855e-19,3.3549436377637e-19,0,11.2981371509367,1.64304001130389e-14,9.33891724560805e-13,2.71887088838364e-19,4.33680868994202e-18,9.05328350754531e-15
46,NC_k0045,0.01,1,0.499798033759244,-60.322238481189,-44.2090713046097,-60.3222227312589,-44.2090848690101,60.567562627725,46.1807374458268,60.5675712148781,46.1807301025568,1,400,-5.57218659234804e-14,-1.58792250182227e-13,-6.9797645941411e-14,-3.05814401579951e-14,1.27313022439262e-19,-3.38990526425052e-18,0,-1.54940193154043e-18,-0.000186207268750482,0.00144349831046815,1,7.99895329340447e-21,3.66825361014622e-19,1,-0.00654149191567826,0.00237477066938528,0.00237477066938528,-0.000361188515241833,0.00375017741096737,0.0144696732013101,0.0144696732013101,0.0113138683691724,1,0,-1.0842021724855e-19,1,-0.00654135546751901,0.00237524562351915,0.00237524562351915,-0.000361670097422629,0.00375093219665978,0.0144725671359504,0.0144725671359504,0.011313866785769,-9.90923766938434,11.6017502795027,-3.04543755919931,10.7063817098863,-3.04543755919931,10.7063817098863,46.1579392543558,9.45170984189815,1.73472347597681e-18,1.58480672847351e-19,-7.30672862903701e-19,0,5.69347535163184,2.33664078518923e-14,1.3736764224048e-12,3.66825361014622e-19,5.20417042793042e-18,5.33122397272955e-15
47,NC_k0046,0.01,1,0.469274981853276,-110.14297383201,-43.6501357254087,-110.142971278789,-43.6501379088663,110.443832442398,44.1700702478811,110.443832802734,44.1700696975183,1,400,1.43487652315422e-14,-8.10319693289596e-14,-2.28908655463881e-14,-2.05347891468755e-16,1.03788005818253e-18,-2.10788119391173e-18,0,-5.46997995469066e-20,0.00046440785863664,0.000318885860271421,1,-8.23968014030706e-20,2.40625529358847e-19,1,-0.00666227389545114,-0.00203310119108945,-0.00203310119108945,0.0148185363540503,-0.0028143569959596,0.00978930193875319,0.00978930193875319,0.00530476659841745,1,0,2.71050543121376e-20,1,-0.00666099594837719,-0.00203350781132767,-0.00203350781132767,0.0148176662200993,-0.00281388877953982,0.00979125979914094,0.00979125979914094,0.00530442290247779,-18.2204584828348,-4.13479577668872,-6.17088445153453,19.1980074605572,-6.17088445153453,19.1980074605572,27.0420201020944,7.86024276441609,8.67361737988404e-19,7.93182359207376e-19,-3.78065975220274e-19,0,21.487562015981,1.53663994857566e-14,8.17915247779718e-13,2.40625529358847e-19,3.46944695195361e-18,2.8389913825978e-15
48,NC_k0047,0.01,1,0.535543405973281,-3.70766147872455,61.3685812020486,-3.70764928981089,61.368570692242,3.69030832015603,-60.0016748515286,3.69031578459758,-60.0016810424804,1,400,-1.58976130870681e-13,-1.59817363336312e-13,-1.05785559653714e-13,-5.39943523919506e-14,-2.39735470363589e-18,-2.54744166269996e-18,0,-2.72423001193724e-18,-0.000456842536678921,0.000970886503482418,1,2.07713433718121e-19,2.20010618617638e-19,1,-0.00322042004354661,0.0129470972600951,0.0129470972600951,-0.00756834716060175,0.00988741323463333,0.00818138711367098,0.00818138711367098,-0.000160165418325988,1,0,0,1,-0.00322090715908258,0.0129496866795472,0.0129496866795472,-0.007568399483426,0.00988715403689609,0.00818302339109372,0.00818302339109372,-0.000159419858197934,-0.637070883138156,41.293675227373,13.3278695096609,0.580720885897044,13.3278695096609,0.580720885897044,27.9032444822698,-8.88656610410928,1.30104260698261e-18,-8.27988847403024e-19,-6.1583010976701e-19,0,11.0428179409859,4.35783750945889e-15,7.69673845192715e-14,2.20010618617638e-19,5.20417042793042e-18,3.10961636043526e-15
49,NC_k0048,0.01,1,0.466709267628792,-61.1385574150479,48.3076399358866,-61.1385483692881,48.3076320486827,59.6477366592596,-48.4270960870105,59.6477480391302,-48.4271043046482,1,400,-1.63926597990249e-13,-7.59999702060199e-14,-8.08246006708409e-14,-3.31364709976745e-15,-3.34206113762045e-18,-4.35970504929749e-19,0,-1.04575481761404e-19,-0.000906529240420519,-0.000605678178468823,1,2.47351125855678e-19,-6.18946457386449e-20,1,-0.00959817720777239,0.0143184260441408,0.0143184260441408,0.00264488798011918,-0.00547214519221274,-0.00197937105098254,-0.00197937105098254,-0.00787400499854833,1,-1.35525271560688e-20,0,1,-0.00959773888674369,0.0143212897293497,0.0143212897293497,0.00264410199462909,-0.00547259893895782,-0.00197976692519273,-0.00197976692519273,-0.00787421855931279,-11.5460205899091,46.2486603208767,7.84039354085917,6.70210936596865,7.84039354085917,6.70210936596865,-11.0031923978873,-8.22855334243569,1.73472347597681e-18,-5.51183768935144e-20,-9.99024786571452e-21,0,9.24998544931202,7.61919015618795e-15,2.56766971911625e-13,2.47351125855678e-19,3.46944695195361e-18,3.4493066612658e-15
50,NC_k0049,0.01,1,0.234282793071206,45.4663004648265,-23.861842340026,45.4663014676494,-23.8618431940743,-45.288347932776,24.1119229340715,-45.2883480274951,24.1119228644671,1,400,-1.23686217518015e-13,-1.18739003004964e-13,-7.77029766158811e-14,-2.27929654317283e-14,-1.92259273669985e-18,-1.70952300502507e-18,0,-1.19475982443689e-18,-0.000331447334322668,-0.000476398540915367,1,1.78429257142549e-19,2.77820694157597e-20,1,0.00157454726667927,0.00976867116296737,0.00976867116296737,-0.0112931204706938,-0.0126793367371587,0.00350337763604774,0.00350337763604774,-0.00123290700954228,1,0,-2.16840434497101e-19,1,0.0015736609189623,0.00977062489719996,0.00977062489719996,-0.011292720051637,-0.0126791122217659,0.00350407831157495,0.00350407831157495,-0.00123382713712233,7.78230338883444,35.1421546524076,-3.44910631963082,-7.20410189791748,-3.44910631963082,-7.20410189791748,14.8761486073787,4.26166256745069,8.67361737988404e-19,-6.50344123682309e-19,2.41042822948846e-19,0,9.07401096069088,1.33396107353937e-14,8.54781478711652e-13,1.78429257142549e-19,6.93889390390723e-18,1.56380924660971e-14
51,NC_k0050,0.01,1,0.317152302594062,-122.137977522782,60.1627073811549,-122.137968175892,60.1626992006384,120.078507450344,-60.6843331280955,120.078521260021,-60.6843428916626,1,400,-2.4082298655248e-14,-7.38319995419179e-15,-1.29635484744728e-14,7.44673420149944e-15,-6.42659778949599e-19,3.66970406953025e-20,0,2.15596354855821e-19,-0.00125006196811876,-0.00019237912457966,1,-3.52816231956216e-20,7.98960039180253e-20,1,-0.0164440485414028,0.001712164880368,0.001712164880368,0.0068925058961546,0.00645796550210893,0.00163830469021281,0.00163830469021281,-0.00589624972143269,1,-5.42101086242752e-20,1.0842021724855e-19,1,-0.016443120502247,0.00171250731334407,0.00171250731334407,0.0068911002798666,0.00645736183424227,0.00163863235115085,0.00163863235115085,-0.005895617967777,-22.2720637811143,2.02354239258634,8.93767625072939,15.5805128090803,8.93767625072939,15.5805128090803,-2.46080797934593,-10.63256160345,1.30104260698261e-18,9.73754023307287e-19,-5.8839631167721e-19,0,46.8300018008284,6.6996025144355e-15,7.66278175870911e-13,7.98960039180253e-20,4.33680868994202e-18,2.4504192808347e-15
52,NC_k0051,0.01,1,0.203465041233302,-27.9556606632381,-96.170629524428,-27.9556467507228,-96.1706414632221,28.9008299466376,98.4711565971143,28.9008346533747,98.4711518963392,1,400,-2.08618929423143e-14,-4.74360134505858e-14,-2.1902501251341e-14,1.70269614380159e-14,-1.1497148769997e-19,-9.08829956456912e-19,0,8.80173111315625e-19,0.00099787482210411,0.00149061821767935,1,9.06708620014726e-20,9.43803035944635e-20,1,0.00312673908891714,0.000957244486943936,0.000957244486943936,0.0114337576136561,-0.00281773145494278,0.0016217794992341,0.0016217794992341,0.0157482250808751,1,0,0,1,0.00312751845226095,0.000957435935841325,0.000957435935841325,0.0114337062751474,-0.00281647989477534,0.00162210385513394,0.00162210385513394,0.015747620045389,-3.87402734911327,10.0190385060446,-11.0345581490824,6.94508497145044,-11.0345581490824,6.94508497145044,4.16909365799653,18.5093664513559,8.67361737988404e-19,-4.14446120826328e-21,6.28235776727194e-19,0,31.7509965258731,2.32249091974388e-14,1.31679798649069e-12,9.43803035944635e-20,6.93889390390723e-18,1.21408877653753e-14
53,NC_k0052,0.01,1,0.639274122759553,79.9892136630516,50.8150693981257,79.9892168305605,50.8150665959739,-81.1919243132399,-51.379114981643,-81.1919176386204,-51.379119527838,1,400,-2.61771940929245e-14,1.239815541898e-13,3.33443240164955e-14,2.37540022374194e-14,-1.65368624572621e-18,3.21231951290273e-18,0,1.09310925332148e-18,-0.000828016753680574,-0.000364108860460872,1,1.75509198756729e-20,-3.57085837970535e-19,1,0.00261780353728338,0.00293059111048586,0.00293059111048586,-0.0105468976187944,0.00302736868501015,-0.015038295014095,-0.015038295014095,-0.00616493413720396,1,-2.16840434497101e-19,-5.42101086242752e-20,1,0.00261694707487354,0.00293117722870795,0.00293117722870795,-0.0105464376110887,0.00302683063073274,-0.0150413026730978,-0.0150413026730978,-0.00616455296119915,12.3820212326288,6.76768620309457,7.27522572342789,-16.2898287167909,7.27522572342789,-16.2898287167909,-47.2146318415257,-9.10792453068573,8.67361737988404e-19,-1.04653337395482e-19,3.02594316154949e-19,0,15.625394393491,1.73707104598512e-14,1.02608907259611e-12,3.57085837970535e-19,2.60208521396521e-18,1.11148365069573e-14
54,NC_k0053,0.01,1,0.266013708837881,-4.38423664527502,-114.178534333113,-4.38420707135135,-114.178559903062,3.15979188727209,116.587961323034,3.1598146703922,116.587943403468,1,400,-7.23375352673639e-14,-3.67436387305881e-14,-3.56429806614288e-14,3.68967009722887e-14,-1.40065500506869e-18,-2.65425714956016e-19,0,1.80303535968389e-18,-0.000956258493670384,0.0013819038852858,1,1.27769540599357e-20,-1.82761128123137e-20,1,-0.00534594159204217,0.00258142334671432,0.00258142334671432,-0.00544452772527846,-0.00724818554560279,-0.00326677755462682,-0.00326677755462682,0.0164895800599435,1,1.0842021724855e-19,-2.71050543121376e-20,1,-0.00534621628308177,0.00258193963138366,0.00258193963138366,-0.00544479255770473,-0.00724676762245965,-0.00326743091013774,-0.00326743091013774,0.0164886242065261,-1.79334983634476,16.7433625195594,-13.8145612033643,-2.18500311262598,-13.8145612033643,-2.18500311262598,-11.8858364174765,21.643163815719,8.67361737988404e-19,-1.06781944982938e-19,8.09296789153695e-19,0,15.7145003117525,2.16677288771003e-14,1.14091036073644e-12,1.82761128123137e-20,6.93889390390723e-18,9.18182248894509e-15
55,NC_k0054,0.01,1,0.341128692907055,-55.5410624485845,-81.5177896682072,-55.541052193731,-81.5177986356598,53.4118318720961,81.0454568731184,53.411846508362,81.045446480538,1,400,5.69301550346069e-14,7.82339687824263e-14,4.33119618230131e-14,5.05951617407741e-14,7.21447077934049e-19,1.30310931774307e-18,0,2.50863365708142e-18,-0.00134677210860561,-0.000630608340709127,1,-1.13360463148077e-19,-1.76223284316267e-19,1,-0.0113430168402953,-0.00634342003889684,-0.00634342003889684,0.000163527106001499,-0.0137305766224986,-0.00563256556312674,-0.00563256556312674,0.00328872632599214,1,5.42101086242752e-20,0,1,-0.0113427210003414,-0.00634468872290462,-0.00634468872290462,0.000162672291560831,-0.0137299867036086,-0.00563369207623936,-0.00563369207623936,0.0032876143145873,-11.1583482230671,-17.0202966706035,-14.7249125707811,4.24013572567203,-14.7249125707811,4.24013572567203,-23.4251810016639,13.1901868637754,1.30104260698261e-18,9.50816671226761e-19,8.20805466870818e-19,0,22.3768461198396,1.27581253695209e-14,1.40195652468995e-13,1.76223284316267e-19,3.90312782094782e-18,6.34638757464158e-15
56,NC_k0055,0.01,1,0.520517084882123,-54.3601568019535,81.8924641560281,-54.3601545254061,81.8924622260921,54.9139834843642,-81.2097814104171,54.9139826771896,-81.2097812010739,1,400,-1.23588205641623e-13,-1.0373223547494e-13,-7.63345967558913e-14,-2.7747335679118e-14,-2.09263460086115e-18,-1.47551815922719e-18,0,-1.56981674905824e-18,0.000654391489331155,0.000511179085057347,1,1.5989494507241e-19,1.18308008896977e-19,1,-0.000946888973156342,0.0120044002480288,0.0120044002480288,0.0111505857370525,0.00975143128445296,0.00417145617530866,0.00417145617530866,-0.00426271685200356,1,4.33680868994202e-19,-2.16840434497101e-19,1,-0.000946029007001734,0.0120068011280784,0.0120068011280784,0.011150235955736,0.00975086779490694,0.00417229046654372,0.00417229046654372,-0.00426187892673592,-8.64239310063144,36.5437342873898,15.2542092996901,10.4418786015819,15.2542092996901,10.4418786015819,11.2040654850419,-13.0360506228288,1.73472347597681e-18,-6.87464439803348e-20,-2.95409868434163e-19,0,14.2245846126853,1.27573548001184e-14,6.7609716574102e-13,1.5989494507241e-19,3.46944695195361e-18,2.55950797436725e-15
57,NC_k0056,0.01,1,0.0885361096633098,-31.8174530494666,39.9535651363961,-31.8174489288635,39.9535614638329,29.7928488204114,-41.0402436320209,29.7928593211574,-41.0402506738427,1,400,-1.37336973390911e-14,-1.48089277385993e-14,-8.65585010771315e-15,-1.2250508767131e-14,-2.03592309806452e-19,-2.01013160656511e-19,0,-6.0423393077406e-19,-0.00191881607239291,-0.000734152352952362,1,-1.13175962728499e-19,6.59979638434709e-20,1,-0.0130849159121108,-0.000564617477839249,-0.000564617477839249,-0.0128578700403618,0.000337649338865148,0.00341650191747311,0.00341650191747311,-0.00716623110663764,1,0,-5.42101086242752e-20,1,-0.013085553129466,-0.000564730401334817,-0.000564730401334817,-0.0128585299623042,0.000337103430298678,0.0034171852178566,0.0034171852178566,-0.00716602662715956,-7.08749834575454,-4.7855236040022,4.29387115549774,0.509218229697701,4.29387115549774,0.509218229697701,9.17299401629548,-7.8247052605948,8.67361737988404e-19,7.37228153770421e-19,-5.64157145773025e-19,0,139.907546952245,5.64674314891204e-14,4.76491471752839e-13,1.13175962728499e-19,4.33680868994202e-18,6.58338264629842e-15
58,NC_k0057,0.01,1,0.572309375760063,-27.7140763681107,-17.9792050052474,-27.7140448935917,-17.9792322852594,25.2836461817453,19.678614393809,25.2836748836987,19.6785925590856,1,400,-1.2667211030104e-13,3.84588194624058e-14,-3.12912897474805e-14,4.18193854111876e-14,-3.41044581322143e-18,1.94777873199087e-18,0,2.08709910820195e-18,-0.00135320034042513,0.000942949209456745,1,1.57245969665269e-19,-3.33289090414125e-19,1,-0.0087404970545237,0.00970397016124897,0.00970397016124897,0.000396105896908983,-0.000359444000503655,-0.0138470573277066,-0.0138470573277066,0.00611633696272485,1,0,-2.71050543121376e-20,1,-0.00874024883415507,0.00970591095528122,0.00970591095528122,0.00039544045698247,-0.000358976289131433,-0.0138498267391722,-0.0138498267391722,0.00611615709600075,-6.74957037612722,35.1043512637736,0.751778840851592,-1.14723385627458,0.751778840851592,-1.14723385627458,-50.0714497531922,4.76983779223035,1.30104260698261e-18,-3.99311528871779e-20,8.78097403478316e-19,0,12.1496924279151,2.09391449800884e-14,1.26393401734405e-12,3.33289090414125e-19,5.20417042793042e-18,1.24153607446402e-14
59,NC_k0058,0.01,1,0.234429359429497,91.1716173109003,40.4361335641585,91.1715987434568,40.4361495977161,-90.7415164792202,-42.2086559737065,-90.7415294449858,-42.2086455534178,1,400,6.4232365086514e-14,4.0672218197535e-14,3.54205756935385e-14,-2.43080295475595e-14,1.27310375461301e-18,3.82580959473126e-19,0,-1.23018300698886e-18,-0.000252728002236756,-0.00114731758243871,1,-1.16239796752274e-19,-3.05139320928746e-20,1,0.00572346562335538,-0.00470009187908999,-0.00470009187908999,-0.0160558367440877,-0.000666340657392887,0.00100947961288123,0.00100947961288123,-0.00926812413992542,1,0,0,1,0.00572211834895899,-0.0047010318974658,-0.0047010318974658,-0.0160550060882473,-0.000667019108186948,0.00100968150880381,0.00100968150880381,-0.00926794241237123,15.6687875803527,-19.293495869657,2.85400651457604,-14.2713660719672,2.85400651457604,-14.2713660719672,9.16626576630085,-8.61321575483496,8.67361737988404e-19,-4.3091627034125e-19,-1.56957625280769e-19,0,13.1844409297835,1.41711414355668e-14,1.07988869829579e-12,1.16239796752274e-19,6.93889390390723e-18,8.99812102000045e-15
60,NC_k0059,0.01,1,0.449009538153445,124.18175172187,-58.3371664553731,124.181749289476,-58.3371643049528,-123.281920566787,58.7520839920783,-123.28192559849,58.7520874249595,1,400,4.04049623620173e-14,7.27394490127042e-14,3.58745168535249e-14,1.23104651472694e-14,3.19615971245589e-19,1.35728757991376e-18,0,7.42742015623615e-19,0.000451730213972268,0.000192574029776678,1,-4.0915202708752e-20,-2.09808810845638e-19,1,0.0125934877014677,-0.00328537948333291,-0.00328537948333291,-0.0106863504327794,-0.00533084528573012,-0.00734647189427622,-0.00734647189427622,0.00583298404228314,1,0,0,1,0.0125923713879927,-0.00328603655922958,-0.00328603655922958,-0.010685138762441,-0.0053302745407948,-0.00734794118865508,-0.00734794118865508,0.00583243840428565,21.6132030543014,-7.58497081539738,-8.86801948388475,-18.6895017339764,-8.86801948388475,-18.6895017339764,-17.408340608728,10.2161712144377,8.67361737988404e-19,8.16858002520704e-21,3.13737195556547e-19,0,8.20481053147772,3.12316317612051e-15,1.63604547756458e-13,2.09808810845638e-19,3.46944695195361e-18,7.41781363392161e-15
61,NC_k0060,0.01,1,0.251363106379684,51.5951273744766,98.4168193036009,51.595111127146,98.4168334214701,-49.7367553930563,-98.8308512961667,-49.736772595043,-98.830838544827,1,400,-1.33801390106436e-15,-5.9801339227783e-15,-3.76311766572017e-15,-4.04064802450588e-14,1.41431341134317e-20,-1.90044745734058e-19,0,-2.04142219477677e-18,0.00130795982577088,0.000146966429413558,1,7.25994010804227e-20,9.96658140483722e-20,1,0.0110124244131944,0.00201889622432736,0.00201889622432736,0.00192426675443054,0.0147006014428568,0.0022188640864324,0.0022188640864324,-0.00706517681456636,1,0,0,1,0.0110122934225907,0.00201930000357223,0.00201930000357223,0.00192504457959267,0.0146997040395597,0.00221930785924969,0.00221930785924969,-0.00706389764003778,10.2622854831704,0.785920855292471,15.5947941816836,-4.22415612767966,15.5947941816836,-4.22415612767966,11.3602080507859,-16.9400184869045,8.67361737988404e-19,-4.37473749483907e-19,-9.75235866150102e-19,0,35.8468917366992,8.80837140909679e-15,2.95407339722566e-13,9.96658140483722e-20,4.33680868994202e-18,1.45754722482183e-14
62,NC_k0061,0.01,1,0.18774760574665,44.8597424530235,-31.1546028505729,44.8597235330382,-31.1545864058621,-42.6201161038226,30.730429475888,-42.6201364340731,30.7304445100243,1,400,1.07524666254077e-13,7.36572261517132e-14,5.89283992110023e-14,1.18577023200395e-14,1.98786721319764e-18,7.66657461493748e-19,0,6.02177559771254e-19,0.00198907752614985,-0.000188706895218404,1,8.57411826472533e-20,-4.84954140010014e-20,1,0.0144410819694882,-0.00741668693217575,-0.00741668693217575,0.0110534261280013,-0.00211563498216453,-0.00256145906364691,-0.00256145906364691,0.00179796924916267,1,0,0,1,0.0144415499493986,-0.00741817026956219,-0.00741817026956219,0.0110542328734959,-0.00211544724359629,-0.00256197135545964,-0.00256197135545964,0.00179776562730778,9.46154073131076,-23.7642728390865,-6.16786081458809,-2.18465692823183,-6.16786081458809,-2.18465692823183,-5.36976553692271,4.78969242118162,2.60208521396521e-18,6.46692314794797e-19,3.25548779049607e-19,0,6.65181196684615,7.71499926446717e-15,5.83321800764881e-13,8.57411826472533e-20,8.67361737988404e-18,9.46140874785534e-15
