# LOG-energy minimizing points, hierarchical order
# DIM = 9   (sphere S^8)
# components: H11, H22, H12, G1_11, G1_22, G1_12, G2_11, G2_22, G2_12
# the first N rows are themselves an optimized N-point set
#
# Active subspace is S^2; columns 4..9 are exact zeros.
+9.63605617400898118e-01 -4.76024139418890144e-02 -2.63055553639034989e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.67140442586859073e-01 +4.91272377865481280e-01 -8.19689183572780145e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.44590152176014808e-01 -4.62562299844691938e-01 +6.99612524841639938e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.21491922596282342e-01 +5.67837202610092295e-01 +5.20762176142715583e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.28399716340226611e-01 -4.64334589202942238e-01 +7.75156159950592394e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.54289540050718856e-02 +9.15335521055570922e-01 +4.02396360908291562e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.15019996103085209e-01 +5.46933849572886599e-01 -7.27063798456489274e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.33421345990813467e-01 +8.53788147575311629e-01 -3.99844976331568014e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.49767113201519009e-01 -5.89129981096515931e-01 -3.01289132453660735e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.57765099942615583e-01 -8.21234032827272586e-01 +1.20302770592610492e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.82175140002522840e-01 -1.69747813133802217e-01 +4.39263818562172392e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+6.49419612339347196e-01 +4.25027078777082457e-01 +6.30560186988705862e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.90804661197880354e-01 +5.10786565209341153e-02 -1.25288044906806423e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-7.71236165276725116e-01 +6.34501471878431089e-01 -5.10162675365055177e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.91932772744585156e-01 -4.62977465833433743e-02 +4.49791560131424684e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.98512455692169509e-01 +3.74355114021938593e-02 +3.96416234991644259e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.67686015628655694e-01 +8.41248594508484659e-01 -2.71238996132363075e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-7.37766493876583329e-01 +4.46772505907367667e-01 -5.06058226371535969e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.85515898628430609e-01 -7.01985832871066417e-01 +5.98826671377477027e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.23449742378705973e-01 -6.84473281096692615e-02 -9.03330105196353261e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.95395623366276605e-01 -4.13783784369579910e-01 +6.88685001629244176e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.02931931950722477e-01 +6.49163759981233046e-02 +9.92567822122076615e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.95771249597405794e-01 -3.00832020573195413e-01 +7.44685647472135948e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.01049385278304743e-02 -9.65983710684374830e-01 +2.45883447014838052e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.61870336071248255e-01 +6.83763473414025214e-01 +4.65584834233215117e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.49687524376475989e-01 +5.01644353262358123e-01 -1.62431689515827316e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.31850851748919040e-01 +9.12664577011853551e-01 +2.38575736530962867e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.08961124766069650e-01 -5.75180302088047268e-01 +4.08095262972179296e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.06192190489078081e-01 +7.53678705742793942e-01 -6.24061847168357997e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.14414968441844378e-01 +6.45681856637588814e-01 -2.69640859061223981e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.65217591786229323e-01 +6.08138910025579738e-01 -5.57401237932134030e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.32033053548517193e-01 -9.70126821458660915e-01 -7.08139276376240773e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.27086284793457338e-01 -3.48949054335566666e-01 +1.36914491658766901e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.27236784861009711e-01 -9.56992126593217696e-02 -9.40083904409715565e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.26818472381651715e-01 -2.99787809599170417e-02 +3.74311089796039831e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.08193660536706648e-01 -2.93499810978224088e-03 -7.93783255724796133e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.97287855298494508e-01 -4.65220783391497722e-02 +5.70318323494461987e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.44711259843320494e-01 +2.91374794150590699e-01 -1.50404005461780205e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+6.04620061052577817e-01 +7.70949168124808848e-01 -2.00179824009419943e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.92097051102980987e-01 +4.44187620644066583e-01 -8.28263791308559566e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.34968034803760284e-01 +2.37664959503087775e-01 -8.68514925446506325e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+1.82022225054496167e-01 +3.76961845991347355e-01 -9.08167207210768157e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.70577286795254124e-01 +8.77400368977245937e-01 +9.34109718984338366e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.30184818960034376e-01 +2.98407153247797985e-01 +4.70899498044795251e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.33525295097419350e-01 +3.57368905913737434e-01 -4.21334840143535172e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.38729704415482408e-01 -6.73531525319874924e-01 -7.26022970375645671e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.46116099304844993e-01 +4.30132817771421760e-01 -3.14759123097600457e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.29352709365121638e-01 -4.16022867484468983e-01 +9.00107132684716871e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.94223243102316634e-01 -8.22963218311680844e-01 -2.80133766767787673e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.74869769291655164e-01 -9.13495087867965405e-01 +1.58111924004230381e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.63026458536225538e-01 +8.68268692592082392e-01 +1.78089798022898677e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.40902241687759155e-01 -2.25566830859211281e-01 -2.52631305271301621e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-7.27600163223250829e-01 -5.10197351364368057e-01 -4.58581143461309904e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.67745999083452875e-02 -6.18029071139007957e-01 +7.85699171456100687e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.40385089662032114e-01 -7.57343593700183892e-01 +1.27818691981423482e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.23053564313033419e-02 +8.41890789139491225e-01 +5.39507624937018981e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.61143362129490364e-01 +2.60233885374150875e-01 +9.20964838497799754e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.23701186708169630e-01 -6.13578781496698089e-01 +3.15876037796814169e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.77207629778960030e-01 +8.81093728850913804e-03 +2.12102842239054235e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.16101915113609777e-01 +8.15426483041604921e-01 -4.02416260845887774e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.37870825852131795e-01 +9.16494228701883795e-01 -2.14199985513859326e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.88570147040346070e-01 -1.21424473125400820e-01 +8.93597320209016527e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.90511609682156235e-01 -1.15859663517255324e-01 -7.39140680421005586e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.52809068991336144e-02 +9.40243802739248569e-01 -3.34185569115220349e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.74945020804545215e-01 -3.70860626874297827e-01 -6.37896241034194289e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.66302418980395950e-01 -1.52256588694691525e-01 +9.17954502711417653e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.81776299541766451e-01 -9.14095501086082396e-01 -1.36661157621247364e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.38113694149869082e-01 +7.37305767211094198e-01 -5.84858389241009968e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.08661494949244108e-01 -3.32557725713071073e-01 -4.85254516367445543e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.68739404316302277e-01 +3.79416503366860169e-01 +8.85337364816703332e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.82030010356479116e-01 +7.02135646256115353e-01 -6.88382604069951332e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.68407368467862339e-01 +5.01737669164749933e-01 -8.22324021230853575e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.27677321377377817e-01 -3.10293054628272336e-01 +8.92382089300543191e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.10138386996061294e-01 -6.48534112561778509e-01 +7.53175305326464040e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.66690338225717771e-01 +8.37767361566704838e-01 +5.19961709201512301e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.57645290880804267e-01 -8.43506171874086608e-01 +4.00733307726109655e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.68942353721978866e-01 +4.50617001561657182e-01 -8.12911961736120459e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.10695948298340929e-01 +5.64930299618957577e-01 +4.19243396662078549e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.40220318520833231e-01 +6.88969668116517497e-01 +6.39977289660342952e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.81348856608315079e-01 +3.38208137024103350e-01 -3.29908243313047855e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.23682876646981366e-01 -5.51032028158168097e-01 -1.33829080032890402e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.16986873102610422e-01 -5.53300787579943609e-01 +1.62452108762654979e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.83854906808128726e-01 +2.32069204139834562e-01 -4.06133461070493251e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.21657971701256090e-01 +9.65839158951255716e-01 +1.34247765782586403e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.24335502089433159e-01 -4.53901818104118726e-01 -7.83525699124339003e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.81449439107400007e-02 +6.74618842191464091e-02 -9.93820588959886231e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.85810583934271700e-01 -3.56696417841952107e-01 +2.96828696201604125e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.82033743233936229e-01 +6.64536632999307431e-01 +7.24744630698417325e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.95117111869768667e-01 +6.74416192673028103e-01 +6.23734933259401325e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.40368392215185733e-01 -1.33549896624610503e-01 +8.30762556815322073e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.11777431217956691e-01 -2.82051543587302389e-01 -9.52865537539444918e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.17501908263804289e-01 -7.23210447689799363e-01 -5.50144349192465909e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.89003714184413507e-01 -6.55188995230155280e-01 -6.98000167418972417e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.99220346731005193e-01 -9.14664951515007707e-01 +3.51709084213681855e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.58211695047152889e-01 +3.90348509130229310e-02 +5.11809502548058348e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.67155318371759254e-01 +8.23452812961456559e-01 -1.61341150514376502e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.16395682236342229e-01 -6.97972497450948248e-01 +6.82647274594687214e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.17621386527593830e-01 +9.71031714658458611e-01 -9.86830342726728316e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.40340818412276114e-01 +5.31682373925794427e-01 +8.12126926201532373e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.47800145169603492e-01 +6.22388911809670708e-01 -4.39302873169086616e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.33782776942767079e-01 +9.58928865014501475e-01 -2.50115174340706403e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.85680462952845271e-01 -4.17226861543323058e-01 -8.62733110002019687e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.96100382149380281e-01 +2.05591081715768620e-01 +5.69171756731262080e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.61047530648878456e-01 -3.47232469927979048e-03 +9.32540950078617259e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.34714175942707692e-01 -3.79201303269636414e-01 -3.99322696673875432e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.88768706230988914e-01 -4.58226047738947539e-01 +1.09121949230168106e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+6.88723447277118206e-01 -6.69474428638341723e-01 -2.78323557339454741e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.86374837663535120e-01 +7.20795004085014401e-01 -4.93856334751164305e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.68213681866964415e-01 +5.04297118243415277e-01 -6.50244283535484136e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.03247296220911244e-01 +8.59655912174529968e-01 +8.79424329304066554e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.58396179749096544e-01 +4.51897734699255177e-02 -5.10993036122698752e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-7.86235833649236437e-01 -2.36001808592997492e-01 +5.71083496720684924e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.05713880731109167e-01 -6.33900416414015788e-02 +5.88903086269648712e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.44858095972766354e-01 -2.51318146294089106e-01 +7.99980527635663630e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.34097919217403982e-01 -3.41628088721107614e-01 -8.33576178599102713e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.32082797673392593e-01 +7.64827546139048242e-01 +1.24539799069611740e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.80974219978986928e-01 +9.74681625322277034e-02 -8.71300038452998304e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+6.69663063703390793e-01 -7.63801251359951805e-02 +7.38726916793748800e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
